2,79217565356,1725958036867,1725959265858
2,79217565358,1725952287314,1725962731611
2,79217565353,1725956194811,1725958883383
1,79217565354,1725959779157,1725961815524
2,79217565354,1725957047885,1725960970837
1,79217565352,1725959800385,1725961409378
1,79217565352,1725954287934,1725954590310
2,79217565356,1725959213576,1725960674489
1,79217565350,1725955176467,1725959790532
1,79217565358,1725959614610,1725961713131
1,79217565359,1725952538293,1725958221615
1,79217565354,1725955551944,1725958211266
2,79217565359,1725958133061,1725958655164
2,79217565359,1725953461954,1725960442892
1,79217565355,1725955372437,1725960984670
1,79217565350,1725962113482,1725962541183
1,79217565353,1725952516083,1725960999843
1,79217565352,1725952446283,1725953412785
2,79217565353,1725957366862,1725958456557
2,79217565357,1725960453307,1725961101252
1,79217565350,1725957713938,1725958050378
1,79217565357,1725961895404,1725962857140
1,79217565356,1725962491924,1725962543328
1,79217565350,1725953551846,1725955676496
1,79217565359,1725952346071,1725953897864
1,79217565356,1725953763787,1725956769492
2,79217565352,1725952800129,1725958827443
2,79217565358,1725959310319,1725961784761
1,79217565357,1725955110139,1725962170759
2,79217565351,1725955631411,1725957998766
1,79217565353,1725962920961,1725962981990
1,79217565352,1725955443141,1725959500173
1,79217565359,1725958157501,1725961301196
2,79217565351,1725960696361,1725960838556
2,79217565353,1725953489016,1725956759955
1,79217565354,1725959357743,1725961567095
1,79217565353,1725957628282,1725958839263
2,79217565350,1725956168875,1725960614993
2,79217565354,1725959598826,1725962109368
1,79217565350,1725958202495,1725962818531
2,79217565351,1725957827732,1725959897061
2,79217565351,1725959254889,1725960611048
1,79217565354,1725952919388,1725956342173
2,79217565358,1725962421000,1725962750868
1,79217565357,1725952665966,1725960670454
2,79217565356,1725954169490,1725954418239
2,79217565352,1725958141623,1725960738709
1,79217565352,1725961186011,1725962589676
2,79217565358,1725960422308,1725961450433
1,79217565359,1725962034506,1725962189714
