1,79217565354,1723281179979,1723282133936
2,79217565355,1723276601334,1723276836370
2,79217565352,1723273896285,1723281664485
1,79217565359,1723283419387,1723284446266
1,79217565355,1723283295999,1723284504067
2,79217565356,1723276739307,1723280248709
2,79217565355,1723275719703,1723278405217
1,79217565359,1723278979023,1723281530043
1,79217565355,1723277003183,1723280226469
1,79217565352,1723281815672,1723284471842
2,79217565350,1723283795741,1723283901208
2,79217565350,1723279666936,1723280485731
2,79217565356,1723282051748,1723282134984
1,79217565354,1723276565750,1723277665127
1,79217565351,1723280072820,1723280277424
1,79217565357,1723279057092,1723281951091
2,79217565355,1723279370447,1723282191604
1,79217565354,1723280081807,1723282529749
1,79217565355,1723278340833,1723281559695
1,79217565356,1723279638613,1723280571212
2,79217565359,1723274042680,1723277747802
1,79217565356,1723284552778,1723284559548
1,79217565356,1723278099432,1723282185482
1,79217565352,1723278076009,1723283483725
1,79217565351,1723275520230,1723280631617
1,79217565350,1723283501041,1723284143420
2,79217565350,1723282709075,1723284054832
2,79217565352,1723278998180,1723284570273
2,79217565354,1723281797111,1723282266613
2,79217565357,1723275411540,1723277246199
1,79217565352,1723284502761,1723284518068
1,79217565355,1723275945403,1723280887519
1,79217565351,1723284219466,1723284460328
1,79217565358,1723278518609,1723280954125
2,79217565358,1723282853794,1723283778593
1,79217565351,1723276401895,1723277763666
1,79217565359,1723282036679,1723284082726
2,79217565354,1723278002987,1723284072727
1,79217565359,1723283880725,1723284297945
1,79217565358,1723279995504,1723283966745
1,79217565358,1723278824658,1723278953377
1,79217565356,1723276269736,1723277033161
2,79217565351,1723274859397,1723280075994
2,79217565352,1723277203335,1723280079413
2,79217565350,1723283673850,1723283709484
1,79217565352,1723281393006,1723283342616
1,79217565353,1723275270156,1723279224525
1,79217565354,1723281193934,1723281598342
1,79217565359,1723276778525,1723277518069
2,79217565353,1723276293115,1723281738939
