1,79217565358,1710060000525,1710060794526
2,79217565359,1710063584664,1710064770398
2,79217565354,1710065102481,1710065209205
1,79217565358,1710054705309,1710055228541
1,79217565352,1710056137684,1710059714523
1,79217565356,1710062462999,1710064289380
1,79217565354,1710059905638,1710063334399
2,79217565359,1710055131992,1710057489477
1,79217565354,1710058651211,1710060993784
1,79217565358,1710064550760,1710064643470
2,79217565354,1710063342369,1710063865084
2,79217565359,1710059869175,1710062372689
1,79217565352,1710057716477,1710060059935
2,79217565358,1710056595031,1710060616849
2,79217565352,1710055860917,1710061133834
2,79217565353,1710064422579,1710064485140
2,79217565356,1710065357791,1710065379723
1,79217565351,1710055250026,1710058441808
1,79217565352,1710063416365,1710065129930
2,79217565359,1710062765160,1710062954577
1,79217565350,1710060428785,1710062003529
1,79217565355,1710061942309,1710064487970
2,79217565351,1710054724813,1710060177863
2,79217565352,1710064251601,1710065039223
1,79217565353,1710058571810,1710059640786
2,79217565353,1710060220405,1710063272115
1,79217565350,1710059927983,1710063729139
1,79217565357,1710058688707,1710063289556
2,79217565352,1710064541349,1710064555221
1,79217565352,1710059560373,1710064625398
1,79217565353,1710058971674,1710061387503
1,79217565354,1710059807794,1710063223117
2,79217565350,1710055853789,1710062023497
1,79217565353,1710055811940,1710063392246
1,79217565355,1710056885999,1710063502549
2,79217565359,1710061281153,1710064728249
2,79217565354,1710065257424,1710065342512
2,79217565358,1710059231798,1710064161067
2,79217565357,1710056177788,1710057189727
1,79217565351,1710064649512,1710065253823
1,79217565354,1710058725704,1710061321789
1,79217565352,1710056896097,1710064318719
2,79217565352,1710055911549,1710060332112
2,79217565353,1710063717409,1710064537819
2,79217565359,1710064575899,1710064915440
1,79217565359,1710062372427,1710063627848
1,79217565358,1710064668414,1710065054420
1,79217565359,1710056191670,1710060803230
1,79217565350,1710054859574,1710061704963
2,79217565353,1710059757800,1710063291807
