1,79217565353,1712733881803,1712743720388
1,79217565353,1712742808642,1712742977484
2,79217565352,1712738354770,1712743085317
1,79217565358,1712739848588,1712740154606
2,79217565356,1712734352889,1712741476500
1,79217565358,1712733751259,1712743441822
1,79217565353,1712734437196,1712741688365
1,79217565350,1712741878937,1712742614602
1,79217565355,1712742682162,1712743615968
1,79217565351,1712737261140,1712737776021
1,79217565355,1712733669553,1712741765313
1,79217565353,1712742120148,1712743595253
2,79217565356,1712740887600,1712742277651
2,79217565359,1712742864669,1712743464639
2,79217565358,1712737025286,1712743357336
1,79217565353,1712738542930,1712742678272
2,79217565355,1712743413183,1712743595768
1,79217565353,1712736808326,1712739065923
2,79217565353,1712736026443,1712740132111
2,79217565354,1712741264019,1712743171525
1,79217565356,1712739937983,1712741887165
2,79217565358,1712741228785,1712741788839
2,79217565351,1712737360567,1712740871698
1,79217565358,1712733916270,1712734440429
2,79217565354,1712738864967,1712739255129
2,79217565357,1712735146507,1712736023611
2,79217565353,1712741974451,1712743413206
1,79217565358,1712742438472,1712742504649
1,79217565351,1712733566841,1712743341364
1,79217565358,1712738271455,1712743695022
2,79217565351,1712737161390,1712739003712
2,79217565358,1712733072281,1712733169094
2,79217565351,1712743351136,1712743610697
1,79217565358,1712733670681,1712740713915
1,79217565355,1712738050221,1712741002670
2,79217565354,1712737328937,1712741782798
1,79217565353,1712737596655,1712742027130
1,79217565350,1712741845753,1712743705638
2,79217565350,1712738757775,1712739729437
1,79217565351,1712740130333,1712743190332
2,79217565354,1712743186061,1712743418251
1,79217565359,1712739801278,1712740870946
2,79217565358,1712739935736,1712741454084
2,79217565359,1712737833821,1712742111443
1,79217565350,1712734641711,1712735239639
2,79217565350,1712739427214,1712740461923
1,79217565352,1712735653292,1712741936639
2,79217565353,1712742255233,1712742937615
2,79217565350,1712739876388,1712743254414
2,79217565357,1712736251369,1712739933413
