1,79217565352,1707556809982,1707559448002
1,79217565350,1707554178426,1707554474588
2,79217565359,1707558546949,1707559284104
2,79217565353,1707559480585,1707559664740
1,79217565350,1707558956023,1707559484618
1,79217565357,1707553741736,1707553798288
2,79217565359,1707549194744,1707556301092
2,79217565358,1707552246299,1707555171039
1,79217565356,1707552155801,1707555393487
1,79217565354,1707558327008,1707558519627
2,79217565355,1707549269955,1707554962910
2,79217565353,1707551053811,1707553037354
2,79217565352,1707558887831,1707559253185
2,79217565352,1707553963419,1707559342418
1,79217565356,1707557545536,1707558600961
1,79217565358,1707557656327,1707559154671
2,79217565357,1707556401334,1707558441357
2,79217565354,1707558217985,1707558979585
1,79217565351,1707551527850,1707559678760
2,79217565353,1707551806220,1707554087269
2,79217565359,1707556476530,1707557181319
1,79217565356,1707555644656,1707559598410
1,79217565357,1707557717174,1707558603665
2,79217565359,1707552323797,1707559399095
2,79217565351,1707559654343,1707559673100
1,79217565355,1707558309056,1707559312931
1,79217565355,1707552686682,1707553877548
1,79217565358,1707557869843,1707559759928
1,79217565352,1707549840676,1707555905286
1,79217565350,1707556518421,1707558191339
2,79217565358,1707557970368,1707558134844
1,79217565351,1707557660378,1707557970305
2,79217565355,1707549153365,1707551988624
2,79217565359,1707559204896,1707559388800
2,79217565354,1707555162208,1707557018347
1,79217565351,1707549639030,1707552850366
1,79217565356,1707555337551,1707555363387
2,79217565359,1707558521853,1707559418759
2,79217565356,1707551477629,1707554924386
1,79217565355,1707553595343,1707557740574
1,79217565359,1707554807070,1707555553100
2,79217565350,1707557203939,1707557852832
2,79217565353,1707552827370,1707559086518
2,79217565356,1707554739134,1707556803168
2,79217565353,1707557363502,1707558719272
2,79217565354,1707549931535,1707557329456
1,79217565351,1707549509735,1707553342527
2,79217565353,1707556466534,1707558011669
2,79217565357,1707549543948,1707551638102
2,79217565355,1707555792290,1707556663385
