1,79217565352,1715326041822,1715330204894
1,79217565358,1715330911869,1715333778346
2,79217565356,1715335385319,1715335637794
2,79217565354,1715326032016,1715335176393
2,79217565359,1715326644714,1715331167690
1,79217565352,1715326408869,1715330206528
2,79217565358,1715333623602,1715334589821
2,79217565356,1715334698009,1715334847893
2,79217565358,1715327390193,1715332225627
1,79217565356,1715330734367,1715332638356
1,79217565353,1715335564938,1715335704093
2,79217565357,1715335647527,1715335705416
2,79217565352,1715333893083,1715335468372
1,79217565357,1715326699905,1715335711567
2,79217565352,1715332737868,1715333066352
1,79217565351,1715332084516,1715333315670
2,79217565359,1715332505355,1715335504797
1,79217565350,1715325167312,1715335320341
1,79217565358,1715332329430,1715335763919
1,79217565357,1715330311588,1715334487133
1,79217565356,1715325076625,1715335237417
2,79217565358,1715335113583,1715335273748
2,79217565355,1715329012282,1715329266815
2,79217565353,1715325326046,1715330412875
1,79217565354,1715335428410,1715335438702
2,79217565358,1715329960605,1715330887305
1,79217565353,1715330763018,1715333460363
1,79217565351,1715326294993,1715330626925
1,79217565359,1715326965288,1715333945960
1,79217565354,1715327481537,1715331579731
2,79217565350,1715327947907,1715328095208
2,79217565355,1715335246145,1715335648709
2,79217565359,1715334454766,1715335589660
1,79217565359,1715325665546,1715333970301
2,79217565359,1715333049583,1715334684008
1,79217565358,1715332390653,1715334720766
2,79217565358,1715332642531,1715334529330
2,79217565358,1715335074904,1715335314075
1,79217565350,1715326415084,1715329726396
2,79217565353,1715333239075,1715333996564
1,79217565351,1715334510841,1715334743982
1,79217565353,1715335151667,1715335345725
1,79217565350,1715331946314,1715335268551
2,79217565356,1715331833442,1715334001441
2,79217565357,1715334951300,1715335504614
1,79217565359,1715328196542,1715335071503
1,79217565352,1715334923915,1715335185318
2,79217565353,1715331605612,1715333004543
1,79217565353,1715329756646,1715332493410
1,79217565351,1715326799962,1715334035065
